id,task,framework,constraint,fold,type,result,metric,mode,version,params,training_duration,predict_duration,models_count,seed,mase,wql
electricity_weekly,electricity_weekly,AutoGluon_bestquality,10m16c,0,timeseries,-1.88697,neg_mase,aws,0.8.2,{'presets': 'best_quality'},246.5,7.1,11.0,3,1.88697,0.0945114
fred_md,fred_md,AutoGluon_bestquality,10m16c,0,timeseries,-0.649248,neg_mase,aws,0.8.2,{'presets': 'best_quality'},306.9,1.7,11.0,3,0.649248,0.0565629
hospital,hospital,AutoGluon_bestquality,10m16c,0,timeseries,-0.748417,neg_mase,aws,0.8.2,{'presets': 'best_quality'},275.3,19.6,11.0,3,0.748417,0.0536392
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,10m16c,0,timeseries,-0.775087,neg_mase,aws,0.8.2,{'presets': 'best_quality'},516.2,16.2,9.0,3,0.775087,0.332537
m1_quarterly,m1_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.61333,neg_mase,aws,0.8.2,{'presets': 'best_quality'},250.0,10.1,11.0,3,1.61333,0.0731578
m1_yearly,m1_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-3.52608,neg_mase,aws,0.8.2,{'presets': 'best_quality'},224.9,3.3,11.0,3,3.52608,0.127268
m3_other,m3_other,AutoGluon_bestquality,10m16c,0,timeseries,-1.82636,neg_mase,aws,0.8.2,{'presets': 'best_quality'},238.3,2.9,11.0,3,1.82636,0.0311937
m3_quarterly,m3_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.05232,neg_mase,aws,0.8.2,{'presets': 'best_quality'},276.1,11.4,11.0,3,1.05232,0.0651546
m3_yearly,m3_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-2.63708,neg_mase,aws,0.8.2,{'presets': 'best_quality'},247.1,10.5,11.0,3,2.63708,0.122603
m4_daily,m4_daily,AutoGluon_bestquality,10m16c,0,timeseries,-1.15328,neg_mase,aws,0.8.2,{'presets': 'best_quality'},701.8,8.6,7.0,3,1.15328,0.0244436
m4_hourly,m4_hourly,AutoGluon_bestquality,10m16c,0,timeseries,-0.82117,neg_mase,aws,0.8.2,{'presets': 'best_quality'},480.8,11.4,9.0,3,0.82117,0.0399295
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,3,,
m4_quarterly,m4_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.2003,neg_mase,aws,0.8.2,{'presets': 'best_quality'},673.2,16.7,8.0,3,1.2003,0.0824402
m4_weekly,m4_weekly,AutoGluon_bestquality,10m16c,0,timeseries,-2.0658,neg_mase,aws,0.8.2,{'presets': 'best_quality'},363.7,8.1,11.0,3,2.0658,0.0442403
m4_yearly,m4_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-3.02571,neg_mase,aws,0.8.2,{'presets': 'best_quality'},601.4,153.0,10.0,3,3.02571,0.106294
nn5_daily,nn5_daily,AutoGluon_bestquality,10m16c,0,timeseries,-0.790354,neg_mase,aws,0.8.2,{'presets': 'best_quality'},314.4,5.6,11.0,3,0.790354,0.156453
nn5_weekly,nn5_weekly,AutoGluon_bestquality,10m16c,0,timeseries,-0.844268,neg_mase,aws,0.8.2,{'presets': 'best_quality'},231.9,1.3,11.0,3,0.844268,0.0787707
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,10m16c,0,timeseries,-0.319763,neg_mase,aws,0.8.2,{'presets': 'best_quality'},501.7,51.0,10.0,3,0.319763,0.498572
tourism_monthly,tourism_monthly,AutoGluon_bestquality,10m16c,0,timeseries,-1.42023,neg_mase,aws,0.8.2,{'presets': 'best_quality'},324.2,21.5,11.0,3,1.42023,0.084233
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.5275,neg_mase,aws,0.8.2,{'presets': 'best_quality'},271.0,2.7,11.0,3,1.5275,0.0642685
tourism_yearly,tourism_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-2.98845,neg_mase,aws,0.8.2,{'presets': 'best_quality'},251.0,8.1,11.0,3,2.98845,0.135544
vehicle_trips,vehicle_trips,AutoGluon_bestquality,10m16c,0,timeseries,-1.13746,neg_mase,aws,0.8.2,{'presets': 'best_quality'},290.5,25.0,11.0,3,1.13746,0.0946013
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,3,,
car_parts,car_parts,AutoGluon_bestquality,10m16c,0,timeseries,-0.74718,neg_mase,aws,0.8.2,{'presets': 'best_quality'},296.9,9.7,11.0,4,0.74718,0.981179
cif_2016,cif_2016,AutoGluon_bestquality,10m16c,0,timeseries,-1.11009,neg_mase,aws,0.8.2,{'presets': 'best_quality'},235.1,2.4,11.0,4,1.11009,0.0753892
covid_deaths,covid_deaths,AutoGluon_bestquality,10m16c,0,timeseries,-5.82832,neg_mase,aws,0.8.2,{'presets': 'best_quality'},270.6,8.3,11.0,4,5.82832,0.0308456
electricity_hourly,electricity_hourly,AutoGluon_bestquality,10m16c,0,timeseries,-1.26406,neg_mase,aws,0.8.2,{'presets': 'best_quality'},609.0,5.1,8.0,4,1.26406,0.101082
electricity_weekly,electricity_weekly,AutoGluon_bestquality,10m16c,0,timeseries,-1.85358,neg_mase,aws,0.8.2,{'presets': 'best_quality'},251.5,7.7,11.0,4,1.85358,0.0919209
fred_md,fred_md,AutoGluon_bestquality,10m16c,0,timeseries,-0.645307,neg_mase,aws,0.8.2,{'presets': 'best_quality'},296.2,1.3,11.0,4,0.645307,0.0659928
hospital,hospital,AutoGluon_bestquality,10m16c,0,timeseries,-0.739087,neg_mase,aws,0.8.2,{'presets': 'best_quality'},276.9,19.5,11.0,4,0.739087,0.0506118
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,10m16c,0,timeseries,-0.77964,neg_mase,aws,0.8.2,{'presets': 'best_quality'},513.2,19.1,9.0,4,0.77964,0.334455
m1_monthly,m1_monthly,AutoGluon_bestquality,10m16c,0,timeseries,-1.33355,neg_mase,aws,0.8.2,{'presets': 'best_quality'},286.6,2.2,11.0,4,1.33355,0.162695
m1_quarterly,m1_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.61401,neg_mase,aws,0.8.2,{'presets': 'best_quality'},246.8,9.8,11.0,4,1.61401,0.0732786
m1_yearly,m1_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-3.43173,neg_mase,aws,0.8.2,{'presets': 'best_quality'},227.5,3.4,11.0,4,3.43173,0.125647
m3_monthly,m3_monthly,AutoGluon_bestquality,10m16c,0,timeseries,-0.832468,neg_mase,aws,0.8.2,{'presets': 'best_quality'},373.0,93.7,11.0,4,0.832468,0.0921498
m3_other,m3_other,AutoGluon_bestquality,10m16c,0,timeseries,-1.84288,neg_mase,aws,0.8.2,{'presets': 'best_quality'},238.5,3.5,11.0,4,1.84288,0.0314178
m3_yearly,m3_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-2.599,neg_mase,aws,0.8.2,{'presets': 'best_quality'},237.5,11.5,11.0,4,2.599,0.120095
m4_daily,m4_daily,AutoGluon_bestquality,10m16c,0,timeseries,-1.15328,neg_mase,aws,0.8.2,{'presets': 'best_quality'},728.2,9.0,7.0,4,1.15328,0.0244436
m4_hourly,m4_hourly,AutoGluon_bestquality,10m16c,0,timeseries,-0.824636,neg_mase,aws,0.8.2,{'presets': 'best_quality'},488.0,10.7,9.0,4,0.824636,0.0399334
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,4,,
m4_quarterly,m4_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.2003,neg_mase,aws,0.8.2,{'presets': 'best_quality'},708.2,16.1,8.0,4,1.2003,0.0824402
m4_weekly,m4_weekly,AutoGluon_bestquality,10m16c,0,timeseries,-2.07867,neg_mase,aws,0.8.2,{'presets': 'best_quality'},362.5,15.5,11.0,4,2.07867,0.0459258
m4_yearly,m4_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-3.04053,neg_mase,aws,0.8.2,{'presets': 'best_quality'},601.5,106.7,10.0,4,3.04053,0.10592
nn5_daily,nn5_daily,AutoGluon_bestquality,10m16c,0,timeseries,-0.791363,neg_mase,aws,0.8.2,{'presets': 'best_quality'},314.7,10.4,11.0,4,0.791363,0.161917
nn5_weekly,nn5_weekly,AutoGluon_bestquality,10m16c,0,timeseries,-0.863847,neg_mase,aws,0.8.2,{'presets': 'best_quality'},237.1,1.0,11.0,4,0.863847,0.0799612
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,10m16c,0,timeseries,-0.320841,neg_mase,aws,0.8.2,{'presets': 'best_quality'},558.6,41.1,10.0,4,0.320841,0.490464
tourism_monthly,tourism_monthly,AutoGluon_bestquality,10m16c,0,timeseries,-1.42765,neg_mase,aws,0.8.2,{'presets': 'best_quality'},332.5,21.9,11.0,4,1.42765,0.0802739
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,10m16c,0,timeseries,-1.52835,neg_mase,aws,0.8.2,{'presets': 'best_quality'},269.5,2.7,11.0,4,1.52835,0.0631772
tourism_yearly,tourism_yearly,AutoGluon_bestquality,10m16c,0,timeseries,-3.05569,neg_mase,aws,0.8.2,{'presets': 'best_quality'},248.2,8.1,11.0,4,3.05569,0.137597
vehicle_trips,vehicle_trips,AutoGluon_bestquality,10m16c,0,timeseries,-1.13548,neg_mase,aws,0.8.2,{'presets': 'best_quality'},278.6,23.9,11.0,4,1.13548,0.0942609
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,4,,
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,0,,
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,1,,
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,2,,
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,3,,
m4_monthly,m4_monthly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,4,,
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,0,,
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,1,,
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,2,,
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,3,,
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,10m16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,4,,
car_parts,car_parts,AutoGluon_bestquality,1h16c,0,timeseries,-0.747872,neg_mase,aws,0.8.2,{'presets': 'best_quality'},789.3,11.1,12.0,0,0.747872,0.967765
cif_2016,cif_2016,AutoGluon_bestquality,1h16c,0,timeseries,-0.918797,neg_mase,aws,0.8.2,{'presets': 'best_quality'},841.0,33.4,13.0,0,0.918797,0.0366275
covid_deaths,covid_deaths,AutoGluon_bestquality,1h16c,0,timeseries,-5.72524,neg_mase,aws,0.8.2,{'presets': 'best_quality'},801.6,24.4,11.0,0,5.72524,0.0310234
electricity_hourly,electricity_hourly,AutoGluon_bestquality,1h16c,0,timeseries,-1.23717,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1745.0,72.5,10.0,0,1.23717,0.106403
fred_md,fred_md,AutoGluon_bestquality,1h16c,0,timeseries,-0.651858,neg_mase,aws,0.8.2,{'presets': 'best_quality'},890.2,1.8,13.0,0,0.651858,0.0655204
hospital,hospital,AutoGluon_bestquality,1h16c,0,timeseries,-0.743191,neg_mase,aws,0.8.2,{'presets': 'best_quality'},873.1,25.7,13.0,0,0.743191,0.0511781
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,1h16c,0,timeseries,-0.703971,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1886.4,7.6,11.0,0,0.703971,0.337384
m1_monthly,m1_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-1.19116,neg_mase,aws,0.8.2,{'presets': 'best_quality'},809.8,26.6,12.0,0,1.19116,0.133887
m1_quarterly,m1_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.61504,neg_mase,aws,0.8.2,{'presets': 'best_quality'},784.1,36.0,13.0,0,1.61504,0.0731126
m1_yearly,m1_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-3.36742,neg_mase,aws,0.8.2,{'presets': 'best_quality'},825.1,20.0,13.0,0,3.36742,0.126895
m3_monthly,m3_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-0.82546,neg_mase,aws,0.8.2,{'presets': 'best_quality'},989.8,125.1,12.0,0,0.82546,0.0920893
m3_other,m3_other,AutoGluon_bestquality,1h16c,0,timeseries,-1.83377,neg_mase,aws,0.8.2,{'presets': 'best_quality'},773.5,27.3,13.0,0,1.83377,0.0309497
m3_quarterly,m3_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.05747,neg_mase,aws,0.8.2,{'presets': 'best_quality'},873.0,33.2,13.0,0,1.05747,0.065688
m3_yearly,m3_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-2.51914,neg_mase,aws,0.8.2,{'presets': 'best_quality'},729.9,4.8,13.0,0,2.51914,0.114115
m4_daily,m4_daily,AutoGluon_bestquality,1h16c,0,timeseries,-1.15595,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2441.3,485.0,11.0,0,1.15595,0.0241183
m4_hourly,m4_hourly,AutoGluon_bestquality,1h16c,0,timeseries,-0.808338,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1585.7,113.4,11.0,0,0.808338,0.0432503
m4_monthly,m4_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-0.785321,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2796.2,367.3,9.0,0,0.785321,0.0850384
m4_quarterly,m4_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,,neg_mase,aws,0.8.2,{'presets': 'best_quality'},,,,0,,
m4_weekly,m4_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-2.04999,neg_mase,aws,0.8.2,{'presets': 'best_quality'},927.1,3.1,12.0,0,2.04999,0.0438791
m4_yearly,m4_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-3.00995,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1375.1,164.4,12.0,0,3.00995,0.105451
nn5_daily,nn5_daily,AutoGluon_bestquality,1h16c,0,timeseries,-0.76959,neg_mase,aws,0.8.2,{'presets': 'best_quality'},937.3,4.8,11.0,0,0.76959,0.146924
nn5_weekly,nn5_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-0.846746,neg_mase,aws,0.8.2,{'presets': 'best_quality'},848.4,16.9,13.0,0,0.846746,0.078626
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,1h16c,0,timeseries,-0.324664,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1865.6,43.0,11.0,0,0.324664,0.361631
tourism_monthly,tourism_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-1.4472,neg_mase,aws,0.8.2,{'presets': 'best_quality'},920.4,81.3,12.0,0,1.4472,0.0831753
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.53845,neg_mase,aws,0.8.2,{'presets': 'best_quality'},793.8,22.1,13.0,0,1.53845,0.0651704
tourism_yearly,tourism_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-2.94918,neg_mase,aws,0.8.2,{'presets': 'best_quality'},746.2,34.0,13.0,0,2.94918,0.127832
vehicle_trips,vehicle_trips,AutoGluon_bestquality,1h16c,0,timeseries,-1.11236,neg_mase,aws,0.8.2,{'presets': 'best_quality'},848.0,40.5,13.0,0,1.11236,0.0884667
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-0.935979,neg_mase,aws,0.8.2,{'presets': 'best_quality'},3150.5,756.1,10.0,0,0.935979,0.231619
covid_deaths,covid_deaths,AutoGluon_bestquality,1h16c,0,timeseries,-5.72524,neg_mase,aws,0.8.2,{'presets': 'best_quality'},771.3,23.8,11.0,1,5.72524,0.0310234
electricity_hourly,electricity_hourly,AutoGluon_bestquality,1h16c,0,timeseries,-1.24036,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1746.0,71.9,10.0,1,1.24036,0.106903
electricity_weekly,electricity_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-1.91803,neg_mase,aws,0.8.2,{'presets': 'best_quality'},790.3,24.1,13.0,1,1.91803,0.0925629
fred_md,fred_md,AutoGluon_bestquality,1h16c,0,timeseries,-0.675814,neg_mase,aws,0.8.2,{'presets': 'best_quality'},906.7,1.1,13.0,1,0.675814,0.0584687
hospital,hospital,AutoGluon_bestquality,1h16c,0,timeseries,-0.742479,neg_mase,aws,0.8.2,{'presets': 'best_quality'},750.6,23.5,12.0,1,0.742479,0.0512176
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,1h16c,0,timeseries,-0.70769,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2029.4,8.6,11.0,1,0.70769,0.311706
m1_monthly,m1_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-1.20967,neg_mase,aws,0.8.2,{'presets': 'best_quality'},903.0,58.9,12.0,1,1.20967,0.136774
m1_quarterly,m1_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.61506,neg_mase,aws,0.8.2,{'presets': 'best_quality'},741.7,35.8,13.0,1,1.61506,0.0731083
m1_yearly,m1_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-3.36742,neg_mase,aws,0.8.2,{'presets': 'best_quality'},745.3,19.3,13.0,1,3.36742,0.126895
m3_monthly,m3_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-0.827908,neg_mase,aws,0.8.2,{'presets': 'best_quality'},912.1,120.9,12.0,1,0.827908,0.0916729
m3_other,m3_other,AutoGluon_bestquality,1h16c,0,timeseries,-1.83511,neg_mase,aws,0.8.2,{'presets': 'best_quality'},856.6,19.0,13.0,1,1.83511,0.0304449
m3_quarterly,m3_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.05036,neg_mase,aws,0.8.2,{'presets': 'best_quality'},893.7,31.5,13.0,1,1.05036,0.0648627
m3_yearly,m3_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-2.53274,neg_mase,aws,0.8.2,{'presets': 'best_quality'},751.5,13.0,13.0,1,2.53274,0.115319
m4_daily,m4_daily,AutoGluon_bestquality,1h16c,0,timeseries,-1.15595,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2404.9,487.2,11.0,1,1.15595,0.0241183
m4_hourly,m4_hourly,AutoGluon_bestquality,1h16c,0,timeseries,-0.806184,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1556.1,112.5,11.0,1,0.806184,0.0432097
m4_monthly,m4_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-0.784254,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2766.3,296.2,9.0,1,0.784254,0.0845771
m4_quarterly,m4_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.13957,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2162.8,561.5,11.0,1,1.13957,0.0759662
m4_weekly,m4_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-2.03672,neg_mase,aws,0.8.2,{'presets': 'best_quality'},925.6,3.1,12.0,1,2.03672,0.0431976
m4_yearly,m4_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-3.01114,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1315.7,429.3,12.0,1,3.01114,0.105611
nn5_daily,nn5_daily,AutoGluon_bestquality,1h16c,0,timeseries,-0.772233,neg_mase,aws,0.8.2,{'presets': 'best_quality'},934.5,23.0,11.0,1,0.772233,0.150346
nn5_weekly,nn5_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-0.843776,neg_mase,aws,0.8.2,{'presets': 'best_quality'},841.7,16.6,13.0,1,0.843776,0.0784159
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,1h16c,0,timeseries,-0.304654,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1940.2,43.3,11.0,1,0.304654,0.329338
tourism_monthly,tourism_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-1.43288,neg_mase,aws,0.8.2,{'presets': 'best_quality'},754.5,78.5,11.0,1,1.43288,0.0855203
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.53599,neg_mase,aws,0.8.2,{'presets': 'best_quality'},852.4,24.2,13.0,1,1.53599,0.0658594
tourism_yearly,tourism_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-2.94918,neg_mase,aws,0.8.2,{'presets': 'best_quality'},705.0,32.8,13.0,1,2.94918,0.127832
vehicle_trips,vehicle_trips,AutoGluon_bestquality,1h16c,0,timeseries,-1.0995,neg_mase,aws,0.8.2,{'presets': 'best_quality'},775.6,43.5,12.0,1,1.0995,0.0873095
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-0.935241,neg_mase,aws,0.8.2,{'presets': 'best_quality'},3128.9,781.6,10.0,1,0.935241,0.233221
car_parts,car_parts,AutoGluon_bestquality,1h16c,0,timeseries,-0.748077,neg_mase,aws,0.8.2,{'presets': 'best_quality'},792.1,16.0,12.0,2,0.748077,0.969226
cif_2016,cif_2016,AutoGluon_bestquality,1h16c,0,timeseries,-1.08935,neg_mase,aws,0.8.2,{'presets': 'best_quality'},834.5,32.7,13.0,2,1.08935,0.061522
covid_deaths,covid_deaths,AutoGluon_bestquality,1h16c,0,timeseries,-5.72524,neg_mase,aws,0.8.2,{'presets': 'best_quality'},740.2,23.2,11.0,2,5.72524,0.0310234
electricity_hourly,electricity_hourly,AutoGluon_bestquality,1h16c,0,timeseries,-1.23343,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1757.5,81.8,10.0,2,1.23343,0.105227
electricity_weekly,electricity_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-1.78392,neg_mase,aws,0.8.2,{'presets': 'best_quality'},859.4,8.6,13.0,2,1.78392,0.0834537
fred_md,fred_md,AutoGluon_bestquality,1h16c,0,timeseries,-0.642028,neg_mase,aws,0.8.2,{'presets': 'best_quality'},795.9,1.1,12.0,2,0.642028,0.0528223
hospital,hospital,AutoGluon_bestquality,1h16c,0,timeseries,-0.752509,neg_mase,aws,0.8.2,{'presets': 'best_quality'},875.7,30.4,13.0,2,0.752509,0.052633
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,1h16c,0,timeseries,-0.720443,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1854.1,7.2,11.0,2,0.720443,0.340487
m1_monthly,m1_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-1.2268,neg_mase,aws,0.8.2,{'presets': 'best_quality'},882.8,7.6,12.0,2,1.2268,0.140773
m1_quarterly,m1_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.61479,neg_mase,aws,0.8.2,{'presets': 'best_quality'},826.9,36.1,13.0,2,1.61479,0.0731246
m1_yearly,m1_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-3.38812,neg_mase,aws,0.8.2,{'presets': 'best_quality'},777.4,19.5,13.0,2,3.38812,0.1265
m3_monthly,m3_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-0.83045,neg_mase,aws,0.8.2,{'presets': 'best_quality'},979.8,122.4,12.0,2,0.83045,0.0916169
m3_other,m3_other,AutoGluon_bestquality,1h16c,0,timeseries,-1.88326,neg_mase,aws,0.8.2,{'presets': 'best_quality'},852.3,20.5,13.0,2,1.88326,0.0315719
m3_quarterly,m3_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.05839,neg_mase,aws,0.8.2,{'presets': 'best_quality'},863.2,33.3,13.0,2,1.05839,0.0656187
m3_yearly,m3_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-2.52033,neg_mase,aws,0.8.2,{'presets': 'best_quality'},736.7,4.7,13.0,2,2.52033,0.114238
m4_daily,m4_daily,AutoGluon_bestquality,1h16c,0,timeseries,-1.15595,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2208.0,485.1,10.0,2,1.15595,0.0241183
m4_hourly,m4_hourly,AutoGluon_bestquality,1h16c,0,timeseries,-0.808017,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1591.5,113.2,11.0,2,0.808017,0.0432923
m4_monthly,m4_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-0.782102,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2783.1,365.7,9.0,2,0.782102,0.0843358
m4_quarterly,m4_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.14036,neg_mase,aws,0.8.2,{'presets': 'best_quality'},2210.6,571.2,11.0,2,1.14036,0.0760925
m4_weekly,m4_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-2.04539,neg_mase,aws,0.8.2,{'presets': 'best_quality'},925.8,3.6,12.0,2,2.04539,0.0430766
m4_yearly,m4_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-3.01446,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1328.0,421.7,12.0,2,3.01446,0.10574
nn5_daily,nn5_daily,AutoGluon_bestquality,1h16c,0,timeseries,-0.782842,neg_mase,aws,0.8.2,{'presets': 'best_quality'},934.4,4.9,11.0,2,0.782842,0.148791
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,1h16c,0,timeseries,-0.308394,neg_mase,aws,0.8.2,{'presets': 'best_quality'},1944.0,20.7,11.0,2,0.308394,0.309669
tourism_monthly,tourism_monthly,AutoGluon_bestquality,1h16c,0,timeseries,-1.42315,neg_mase,aws,0.8.2,{'presets': 'best_quality'},755.9,79.0,11.0,2,1.42315,0.0840589
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,1h16c,0,timeseries,-1.53425,neg_mase,aws,0.8.2,{'presets': 'best_quality'},809.8,22.7,13.0,2,1.53425,0.0662381
tourism_yearly,tourism_yearly,AutoGluon_bestquality,1h16c,0,timeseries,-2.93794,neg_mase,aws,0.8.2,{'presets': 'best_quality'},701.6,32.5,13.0,2,2.93794,0.128829
vehicle_trips,vehicle_trips,AutoGluon_bestquality,1h16c,0,timeseries,-1.113,neg_mase,aws,0.8.2,{'presets': 'best_quality'},846.7,41.1,13.0,2,1.113,0.0886619
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,1h16c,0,timeseries,-0.935714,neg_mase,aws,0.8.2,{'presets': 'best_quality'},3238.1,951.4,10.0,2,0.935714,0.229874
cif_2016,cif_2016,AutoGluon_bestquality,1h16c,0,timeseries,-1.099,neg_mase,aws,0.8.2,{'presets': 'best_quality'},759.3,35.0,12.0,3,1.099,0.0662159
covid_deaths,covid_deaths,AutoGluon_bestquality,1h16c,0,timeseries,-5.72524,neg_mase,aws,0.8.2,{'presets': 'best_quality'},791.8,23.9,11.0,3,5.72524,0.0310234
